CLIENTE_ID,CLIENTE,PRODUCTO,PRECIO,CANTIDAD,CIUDAD,VENDEDOR_ID,VENDEDOR,FECHA,ESTADO,VALOR_VENTA,COMISION,CATEGORIA
Cliente_4133,Luis López,Camisa,696020.52,4,Santa Marta,Vendedor_049,Yolanda Salazar,2023-01-03T10:26,Abierto,2784082.08,141205.89,Ropa
Cliente_0082,Sara Castaño,Chaqueta,644685.58,5,Cali,Vendedor_036,Camila Arango,2023-10-25T19:53,Cerrado,3223427.9,218673.65,Ropa
Cliente_2364,Sebastián Rojas,Camisa,696020.52,3,Pereira,Vendedor_019,Laura López,2023-02-07T20:54,Cerrado,2088061.56,114940.7,Ropa
Cliente_2990,Jorge Cortés,Alcohol,69491.69,1,Medellín,Vendedor_121,Nicolás Castaño,2023-01-07T17:27,Cerrado,69491.69,4738.06,Salud
Cliente_1196,Hugo Ibarra,Pesas,1032218.06,5,Bogotá,Vendedor_060,Sebastián Mejía,2022-09-29T02:40,Cerrado,5161090.3,163935.26,Deportes
Cliente_3913,Nicolás Caro,Sofá,140912.61,4,Santa Marta,Vendedor_151,Juan Caro,2021-04-02T04:37,Abierto,563650.44,21902.45,Hogar
Cliente_0398,Hugo Méndez,Bicicleta,884014.22,3,Medellín,Vendedor_081,Yolanda Torres,2025-02-24T13:39,Cerrado,2652042.66,154296.89,Deportes
Cliente_3251,Valeria Zapata,Laptop,983819.47,3,Pereira,Vendedor_128,Yolanda Naranjo,2025-07-08T16:14,Abierto,2951458.41,145405.63,Tecnología
Cliente_3167,Sebastián Zapata,Cortinas,505154.0,5,Cartagena,Vendedor_018,Lorena Ramírez,2021-05-23T22:29,Cerrado,2525770.0,161671.47,Hogar
Cliente_3939,Felipe Martínez,Monitor,3598066.26,2,Cúcuta,Vendedor_066,Valeria Henao,2023-01-02T06:00,Abierto,7196132.52,562217.37,Tecnología
Cliente_1036,Laura Torres,Juguete,295008.69,1,Cartagena,Vendedor_083,Viviana Ramírez,2023-07-05T12:43,Cerrado,295008.69,18583.51,Mascotas
Cliente_0775,Alejandro Ospina,Arena,90560.84,1,Pereira,Vendedor_012,Camila Henao,2024-10-17T23:34,Cancelado,90560.84,4606.66,Mascotas
Cliente_2903,Sergio Moreno,Pala,549429.62,4,Cúcuta,Vendedor_084,Yolanda Moreno,2025-10-11T13:38,Cerrado,2197718.48,125529.73,Jardín
Cliente_4859,Mónica Rojas,Pantalón,394284.39,5,Cúcuta,Vendedor_095,Ana Cortés,2023-01-07T01:00,Cancelado,1971421.95,149120.97,Ropa
Cliente_3925,Sara Guerrero,Concentrado,294777.99,4,Manizales,Vendedor_081,Yolanda Torres,2024-08-17T02:18,Cerrado,1179111.96,75049.84,Mascotas
Cliente_1057,Sara Mejía,Silla,1811641.44,4,Medellín,Vendedor_101,Fernando Rojas,2025-07-16T06:04,Cerrado,7246565.76,508411.63,Hogar
Cliente_2040,Lorena Pérez,Rompecabezas,348936.18,2,Medellín,Vendedor_160,Álvaro López,2025-01-07T23:11,Cerrado,697872.36,31457.24,Juguetes
Cliente_1334,Yolanda Molina,Maquillaje,514968.47,3,Bucaramanga,Vendedor_155,Viviana Ortega,2022-05-29T13:14,Cerrado,1544905.41,103842.45,Belleza
Cliente_3900,Juan Pérez,Carritos,401357.36,1,Pereira,Vendedor_003,Yolanda Cortés,2024-12-16T07:45,Cerrado,401357.36,14838.81,Juguetes
Cliente_2562,Sofía Ortega,Cortinas,517106.44,2,Pereira,Vendedor_129,Felipe Gaviria,2022-12-30T19:46,Cancelado,1034212.88,69797.77,Hogar
Cliente_2188,Sara Guerrero,Zapatos,454485.08,4,Manizales,Vendedor_181,Valeria Gómez,2021-01-31T23:28,Abierto,1817940.32,134669.26,Ropa
Cliente_0026,Fernando Ortega,Abono,575255.41,5,Medellín,Vendedor_175,Viviana Moreno,2024-09-03T16:07,Abierto,2876277.05,215754.21,Jardín
Cliente_3169,David Ortega,Chaqueta,662722.95,5,Medellín,Vendedor_065,Felipe Gómez,2025-01-16T23:46,En Proceso,3313614.75,118725.17,Ropa
Cliente_2213,Felipe Mejía,Zapatos,466155.33,5,Medellín,Vendedor_157,Mónica Naranjo,2022-08-31T14:29,Cerrado,2330776.65,166636.79,Ropa
Cliente_0199,Viviana Salazar,Lámpara,1411959.96,1,Cartagena,Vendedor_161,Vanessa Cortés,2023-03-09T06:02,Cerrado,1411959.96,50120.1,Hogar
Cliente_0979,Daniela Castaño,Balón,691735.77,5,Pereira,Vendedor_074,Sara Caro,2022-10-07T04:23,Cancelado,3458678.85,186491.44,Deportes
Cliente_3633,Valeria Rodríguez,Galletas,68535.94,2,Medellín,Vendedor_174,Verónica Martínez,2021-07-26T21:39,Cerrado,137071.88,8789.88,Alimentos
Cliente_3746,Hugo Ortega,Bicicleta,884014.22,4,Cúcuta,Vendedor_127,Jorge Ramírez,2025-10-25T20:20,Cerrado,3536056.88,191698.33,Deportes
Cliente_2469,Fernando Salazar,Abono,544029.67,5,Barranquilla,Vendedor_151,Juan Caro,2021-02-09T23:32,Cerrado,2720148.35,127834.68,Jardín
Cliente_3789,Andrés Bedoya,Abono,564652.6,5,Pereira,Vendedor_150,Viviana Ospina,2023-09-10T07:50,Cerrado,2823263.0,181228.24,Jardín
Cliente_3692,Fernando Torres,Manguera,493182.92,4,Manizales,Vendedor_157,Mónica Naranjo,2021-01-27T09:29,Cerrado,1972731.68,124368.78,Jardín
Cliente_3079,Hugo Arango,Balón,712004.39,2,Bogotá,Vendedor_192,Hugo Arango,2024-05-03T19:47,Cerrado,1424008.78,84222.48,Deportes
Cliente_1043,Sergio Quintero,Muñeco,433765.86,3,Cúcuta,Vendedor_172,Sofía Sánchez,2025-05-12T16:48,Cerrado,1301297.58,73421.07,Juguetes
Cliente_2109,Camila Caro,Celular,5280134.62,4,Santa Marta,Vendedor_085,Viviana Salazar,2024-02-12T15:23,Abierto,21120538.48,1378896.49,Tecnología
Cliente_4082,Luis Méndez,Proteína,905009.48,3,Santa Marta,Vendedor_113,Laura Salazar,2023-12-08T16:58,En Proceso,2715028.44,136163.71,Deportes
Cliente_1552,Viviana Zapata,Lámpara,1488230.56,3,Medellín,Vendedor_130,Vanessa Bedoya,2025-01-03T18:28,Cerrado,4464691.68,149292.2,Hogar
Cliente_3301,Luis Cortés,Pesas,1093536.7,3,Barranquilla,Vendedor_172,Sofía Sánchez,2025-09-19T10:43,Cerrado,3280610.1,186577.24,Deportes
Cliente_4138,Mónica Moreno,Carritos,408216.76,3,Cali,Vendedor_079,Yolanda Moreno,2025-03-04T16:57,Cerrado,1224650.28,81038.51,Juguetes
Cliente_2667,Valeria Naranjo,Bicicleta,854770.85,1,Bucaramanga,Vendedor_063,Alejandro Vargas,2022-02-14T03:46,Cerrado,854770.85,38428.78,Deportes
Cliente_2536,Luis Zapata,Muñeco,414239.92,5,Santa Marta,Vendedor_148,Hugo Guerrero,2023-09-23T20:05,Cerrado,2071199.6,76712.17,Juguetes
Cliente_0939,Hugo Gaviria,Chaqueta,653642.05,1,Manizales,Vendedor_191,Viviana Ospina,2024-12-18T15:44,Abierto,653642.05,49410.15,Ropa
Cliente_2483,Sofía Ibarra,Abono,554245.22,5,Manizales,Vendedor_183,Ana Martínez,2022-06-05T18:36,Abierto,2771226.1,202819.06,Jardín
Cliente_0210,Sergio Pérez,Zapatos,490402.53,1,Bucaramanga,Vendedor_030,Camila Guerrero,2024-04-08T17:58,Cerrado,490402.53,29876.16,Ropa
Cliente_0568,Noelia Molina,Aceite,172426.59,3,Santa Marta,Vendedor_184,Valeria Bedoya,2021-02-10T07:27,Abierto,517279.77,35863.19,Alimentos
Cliente_2710,Verónica Arango,Juguete,303200.78,3,Santa Marta,Vendedor_158,Valeria Ibarra,2025-04-01T02:58,Abierto,909602.34,71349.45,Mascotas
Cliente_1092,Yolanda Zapata,Carritos,394613.21,3,Cúcuta,Vendedor_032,Fernando Martínez,2023-12-23T06:21,Cancelado,1183839.63,69210.76,Juguetes
Cliente_1738,Óscar Gaviria,Aceite,185113.09,3,Cúcuta,Vendedor_002,Sebastián Cortés,2024-08-06T19:46,Cerrado,555339.27,23440.36,Alimentos
Cliente_1803,Juan Moreno,Concentrado,294777.99,5,Pereira,Vendedor_041,Viviana Bedoya,2024-12-30T10:17,Abierto,1473889.95,91293.63,Mascotas
Cliente_2367,Alejandro Méndez,Arroz,79511.55,1,Bogotá,Vendedor_186,Sara Pérez,2022-01-22T19:11,Abierto,79511.55,6021.38,Alimentos
Cliente_3495,Fernando Gómez,Concentrado,291606.46,5,Cali,Vendedor_151,Juan Caro,2023-03-08T13:18,Cerrado,1458032.3,94053.89,Mascotas
Cliente_2231,Lorena Sánchez,Arena,92282.19,4,Manizales,Vendedor_116,Ana Rojas,2025-02-27T01:57,Abierto,369128.76,11558.17,Mascotas
Cliente_4227,Camila Quintero,Zapatos,454485.08,4,Barranquilla,Vendedor_127,Jorge Ramírez,2021-10-19T04:48,Abierto,1817940.32,137902.83,Ropa
Cliente_2411,Vanessa Ospina,Juguete,299076.69,1,Medellín,Vendedor_083,Viviana Ramírez,2024-12-25T02:49,Cerrado,299076.69,20242.64,Mascotas
Cliente_4965,Sara Vargas,Atún,134007.53,1,Santa Marta,Vendedor_182,Hugo Ramírez,2022-05-25T07:53,Cerrado,134007.53,6712.64,Alimentos
Cliente_4998,Luis Quintero,Mouse,1264852.6,2,Bucaramanga,Vendedor_032,Fernando Martínez,2023-10-15T11:57,Cerrado,2529705.2,200794.32,Tecnología
Cliente_2138,Sergio Quintero,Teclado,4438483.68,2,Cúcuta,Vendedor_063,Alejandro Vargas,2023-06-21T15:51,Abierto,8876967.36,586625.21,Tecnología
Cliente_3828,Simón Castro,Pantalón,402712.15,4,Cali,Vendedor_041,Viviana Bedoya,2024-04-28T17:15,Cerrado,1610848.6,114808.49,Ropa
Cliente_2267,Verónica Mejía,Muñeco,433765.86,5,Barranquilla,Vendedor_170,Laura Rojas,2025-01-19T06:03,Cerrado,2168829.3,167343.24,Juguetes
Cliente_4376,Valeria Torres,Mesa,1211871.69,3,Barranquilla,Vendedor_109,Noelia Mejía,2022-09-09T23:49,Cerrado,3635615.07,116263.06,Hogar
Cliente_3831,David Molina,Chaqueta,627139.13,4,Barranquilla,Vendedor_137,Carolina Ospina,2021-10-31T15:49,Abierto,2508556.52,172390.49,Ropa
Cliente_1693,Sebastián Ospina,Juguete,295008.69,1,Bucaramanga,Vendedor_184,Valeria Bedoya,2023-01-18T13:27,Abierto,295008.69,14549.04,Mascotas
Cliente_1607,David Rodríguez,Galletas,70943.02,4,Cali,Vendedor_040,Hugo Molina,2023-12-19T06:44,Cerrado,283772.08,20844.12,Alimentos
Cliente_4404,Valeria Mejía,Arena,90560.84,1,Cúcuta,Vendedor_193,Laura Quintero,2024-08-19T18:45,Cerrado,90560.84,6696.5,Mascotas
Cliente_2703,Óscar Ospina,Bicicleta,874156.93,4,Barranquilla,Vendedor_026,Noelia Molina,2024-08-24T22:56,Cerrado,3496627.72,249767.35,Deportes
Cliente_3474,Ana Salazar,Alcohol,67499.61,2,Bucaramanga,Vendedor_151,Juan Caro,2022-08-25T01:12,Cerrado,134999.22,9309.55,Salud
Cliente_3386,Sergio Martínez,Crema,505972.06,3,Cúcuta,Vendedor_141,Juan Méndez,2025-07-13T22:22,Abierto,1517916.18,105820.22,Belleza
Cliente_0830,Juan Salazar,Perfume,96781.24,2,Bucaramanga,Vendedor_166,Yolanda Rodríguez,2021-05-28T01:01,Cerrado,193562.48,8676.95,Belleza
Cliente_1182,Óscar Gaviria,Mesa,1193061.22,3,Bogotá,Vendedor_032,Fernando Martínez,2021-07-26T07:58,Abierto,3579183.66,180127.47,Hogar
Cliente_4502,Carolina Molina,Pantalón,377954.3,5,Bogotá,Vendedor_192,Hugo Arango,2021-02-13T19:03,Abierto,1889771.5,67564.52,Ropa
Cliente_1398,Sebastián Cortés,Algodón,508157.89,5,Bucaramanga,Vendedor_159,Sebastián Zapata,2025-06-26T20:38,Cancelado,2540789.45,181741.59,Salud
Cliente_4343,Nicolás Rojas,Celular,4862280.71,2,Pereira,Vendedor_023,Jorge Moreno,2021-11-15T10:49,Cerrado,9724561.42,605843.33,Tecnología
Cliente_1781,David Méndez,Concentrado,291606.46,2,Santa Marta,Vendedor_112,Hugo Ortega,2023-11-30T09:28,Cerrado,583212.92,35363.6,Mascotas
Cliente_4234,Alejandro Henao,Camisa,711773.76,3,Medellín,Vendedor_164,Jorge Rodríguez,2024-12-08T07:13,Cerrado,2135321.28,90332.42,Ropa
Cliente_2889,Álvaro Bedoya,Juguete,299076.69,4,Cartagena,Vendedor_096,Felipe Moreno,2024-09-17T12:40,En Proceso,1196306.76,72677.79,Mascotas
Cliente_0497,Camila Sánchez,Manguera,526024.17,1,Cali,Vendedor_077,Fernando Rodríguez,2025-08-05T13:21,Abierto,526024.17,27735.98,Jardín
Cliente_1353,Viviana López,Chaqueta,627139.13,4,Bucaramanga,Vendedor_056,Hugo Martínez,2021-04-06T01:46,Abierto,2508556.52,200091.1,Ropa
Cliente_4764,Viviana Guerrero,Proteína,882677.76,5,Bucaramanga,Vendedor_104,Sara Mejía,2022-12-21T16:58,Abierto,4413388.8,322854.46,Deportes
Cliente_1041,Hugo Vargas,Abono,564652.6,5,Barranquilla,Vendedor_197,Juan Rojas,2023-06-14T20:52,Cerrado,2823263.0,158947.29,Jardín
Cliente_1138,Simón Torres,Mesa,1250387.05,3,Bogotá,Vendedor_122,Verónica Rodríguez,2024-05-15T18:57,Abierto,3751161.15,264167.19,Hogar
Cliente_0748,Felipe Martínez,Crema,491545.12,2,Bogotá,Vendedor_145,Lorena Vargas,2024-01-06T19:25,Cancelado,983090.24,37578.87,Belleza
Cliente_3049,Álvaro Quintero,Televisor,592104.37,2,Cartagena,Vendedor_156,Noelia Rojas,2023-09-17T23:47,Cerrado,1184208.74,41530.23,Tecnología
Cliente_4047,Ana Vargas,Abono,554245.22,4,Cali,Vendedor_156,Noelia Rojas,2022-06-27T11:34,En Proceso,2216980.88,136416.46,Jardín
Cliente_4682,Sara Guerrero,Manguera,493182.92,3,Barranquilla,Vendedor_081,Yolanda Torres,2021-07-08T05:56,Cancelado,1479548.76,98152.22,Jardín
Cliente_4430,Yolanda Martínez,Tablet,1356534.14,1,Bogotá,Vendedor_154,Sofía Quintero,2023-02-03T03:46,En Proceso,1356534.14,44294.67,Tecnología
Cliente_4420,Luis Zapata,Arena,87213.85,4,Bogotá,Vendedor_066,Valeria Henao,2022-04-05T01:47,Cancelado,348855.4,13971.02,Mascotas
Cliente_4524,Sebastián Gómez,Chaqueta,644685.58,1,Medellín,Vendedor_117,Verónica Salazar,2023-09-07T23:58,Cerrado,644685.58,36659.01,Ropa
Cliente_2839,Yolanda Arango,Juguete,299076.69,5,Barranquilla,Vendedor_061,Mónica Arango,2024-11-10T07:40,Cerrado,1495383.45,49558.25,Mascotas
Cliente_4109,Fernando Rojas,Monitor,3598066.26,3,Medellín,Vendedor_188,Hugo Rojas,2023-09-04T21:42,Cerrado,10794198.78,552691.49,Tecnología
Cliente_3174,Andrés Martínez,Sofá,146241.88,2,Cali,Vendedor_147,Hugo Castro,2023-10-28T19:40,Abierto,292483.76,15824.54,Hogar
Cliente_0687,Jorge Henao,Camisa,665552.31,1,Barranquilla,Vendedor_117,Verónica Salazar,2021-03-16T00:16,Cerrado,665552.31,50642.2,Ropa
Cliente_0122,Noelia Ramírez,Cortinas,541866.43,1,Cali,Vendedor_091,Camila Salazar,2024-02-14T17:44,Cancelado,541866.43,24808.72,Hogar
Cliente_0489,Ana Moreno,Pesas,1052265.73,5,Bogotá,Vendedor_105,Mónica Martínez,2023-02-17T00:05,Cerrado,5261328.65,202210.87,Deportes
Cliente_1729,Jorge Salazar,Manguera,493182.92,3,Medellín,Vendedor_156,Noelia Rojas,2021-08-07T16:43,Cerrado,1479548.76,44941.9,Jardín
Cliente_2496,Viviana Naranjo,Mesa,1211871.69,5,Santa Marta,Vendedor_055,Óscar Ospina,2022-01-14T00:43,Cerrado,6059358.45,218624.11,Hogar
Cliente_3193,David Guerrero,Pala,535707.7,5,Pereira,Vendedor_166,Yolanda Rodríguez,2024-10-12T08:30,Abierto,2678538.5,180917.33,Jardín
Cliente_2608,Luis Vargas,Mesa,1270101.35,1,Medellín,Vendedor_057,Sergio Cortés,2025-06-09T17:12,Cerrado,1270101.35,66357.83,Hogar
Cliente_1832,Hugo Guerrero,Cortinas,529341.68,2,Cali,Vendedor_029,Felipe Méndez,2023-06-17T15:42,Cerrado,1058683.36,42279.85,Hogar
Cliente_3665,Sebastián Ibarra,Perfume,101627.68,5,Barranquilla,Vendedor_148,Hugo Guerrero,2025-09-23T14:14,Cerrado,508138.4,38949.51,Belleza
Cliente_4307,Laura Ibarra,Juguete,287037.93,3,Santa Marta,Vendedor_142,Sebastián Cortés,2021-11-15T07:24,Cerrado,861113.79,59741.42,Mascotas
Cliente_1115,Sara Quintero,Sofá,143552.52,3,Cúcuta,Vendedor_067,Nicolás Torres,2022-06-14T18:37,En Proceso,430657.56,15382.33,Hogar
Cliente_1309,Verónica Pérez,Aceite,189546.06,3,Manizales,Vendedor_130,Vanessa Bedoya,2025-07-03T08:33,Cerrado,568638.18,24706.12,Alimentos
Cliente_4655,Fernando Ibarra,Muñeco,395592.94,4,Medellín,Vendedor_146,Laura Rodríguez,2021-11-06T17:28,Cerrado,1582371.76,114677.76,Juguetes
Cliente_4853,Andrés Salazar,Carritos,401357.36,5,Bucaramanga,Vendedor_158,Valeria Ibarra,2024-03-11T18:52,Cerrado,2006786.8,129681.74,Juguetes
Cliente_1550,Álvaro Molina,Crema,463913.58,5,Bucaramanga,Vendedor_191,Viviana Ospina,2022-01-24T02:00,Cerrado,2319567.9,179249.85,Belleza
Cliente_2548,Laura Ibarra,Zapatos,466155.33,4,Pereira,Vendedor_171,Valeria Gaviria,2022-08-09T12:31,Cerrado,1864621.32,63047.46,Ropa
Cliente_2890,Sergio Ramírez,Pesas,1052265.73,3,Cúcuta,Vendedor_088,Sara Henao,2023-04-25T15:59,Cerrado,3156797.19,217094.71,Deportes
Cliente_3174,Andrés Martínez,Abono,554245.22,2,Barranquilla,Vendedor_047,Fernando Gaviria,2022-09-29T11:00,Cerrado,1108490.44,37489.78,Jardín
Cliente_4322,Daniela Pérez,Maquillaje,556344.4,1,Cartagena,Vendedor_020,Luis Ibarra,2025-03-27T03:01,Cerrado,556344.4,26055.33,Belleza
Cliente_0529,David Rojas,Arroz,86514.28,4,Cali,Vendedor_115,Jorge Rojas,2025-09-16T21:23,Cerrado,346057.12,23370.43,Alimentos
Cliente_2618,David Mejía,Monitor,3598066.26,1,Cali,Vendedor_134,Fernando Molina,2023-06-04T01:32,Abierto,3598066.26,235855.04,Tecnología
Cliente_1083,Daniela Martínez,Mesa,1230978.74,4,Barranquilla,Vendedor_139,Daniela López,2023-07-18T14:00,Cerrado,4923914.96,148238.85,Hogar
Cliente_3768,Sofía Gaviria,Muñeco,395592.94,3,Manizales,Vendedor_002,Sebastián Cortés,2021-04-08T22:23,Abierto,1186778.82,47586.44,Juguetes
Cliente_2983,Luis Molina,Zapatos,466155.33,4,Bucaramanga,Vendedor_141,Juan Méndez,2022-02-19T01:41,Abierto,1864621.32,128525.89,Ropa
Cliente_3746,Hugo Ortega,Pantalón,377954.3,5,Pereira,Vendedor_158,Valeria Ibarra,2021-03-12T12:25,Cancelado,1889771.5,68612.64,Ropa
Cliente_4527,Simón Vargas,Pantalón,411320.06,3,Pereira,Vendedor_145,Lorena Vargas,2025-02-23T13:20,Cerrado,1233960.18,57155.73,Ropa
Cliente_3951,Verónica Moreno,Juguete,290996.02,3,Barranquilla,Vendedor_106,Fernando Rodríguez,2022-02-07T00:39,Abierto,872988.06,34216.31,Mascotas
Cliente_4271,Sebastián Molina,Celular,4997755.63,3,Santa Marta,Vendedor_004,Ana Ortega,2022-08-26T05:47,Cancelado,14993266.89,533351.39,Tecnología
Cliente_4056,Felipe Rodríguez,Tablet,1406280.03,2,Bogotá,Vendedor_098,Álvaro Torres,2025-01-30T00:28,En Proceso,2812560.06,202029.81,Tecnología
Cliente_3128,Sebastián Moreno,Leche,52785.43,1,Cúcuta,Vendedor_129,Felipe Gaviria,2024-06-15T02:19,Cancelado,52785.43,1745.46,Alimentos
Cliente_1963,Yolanda Cortés,Zapatos,490402.53,1,Bogotá,Vendedor_114,Ana Arango,2024-01-04T18:39,Cerrado,490402.53,27856.09,Ropa
Cliente_1682,Verónica Ortega,Abono,544029.67,4,Barranquilla,Vendedor_115,Jorge Rojas,2021-03-10T00:26,En Proceso,2176118.68,140650.22,Jardín
Cliente_1818,Camila Ibarra,Chaqueta,644685.58,5,Cúcuta,Vendedor_104,Sara Mejía,2023-09-23T07:25,Cancelado,3223427.9,105984.73,Ropa
Cliente_3037,Jorge Quintero,Chaqueta,644685.58,1,Pereira,Vendedor_111,Sebastián Quintero,2023-09-19T15:46,Cerrado,644685.58,39758.62,Ropa
Cliente_4018,Felipe Molina,Muñeco,404809.08,2,Barranquilla,Vendedor_065,Felipe Gómez,2022-07-18T22:31,Cerrado,809618.16,37811.82,Juguetes
Cliente_1836,Sergio Méndez,Mesa,1250387.05,4,Cúcuta,Vendedor_121,Nicolás Castaño,2024-08-10T00:47,En Proceso,5001548.2,358497.28,Hogar
Cliente_2899,Fernando Ibarra,Crema,505972.06,4,Medellín,Vendedor_057,Sergio Cortés,2025-07-02T05:22,Cerrado,2023888.24,141435.34,Belleza
Cliente_2070,Vanessa Martínez,Perfume,97970.74,4,Pereira,Vendedor_099,Juan Arango,2022-04-03T23:24,Abierto,391882.96,27312.38,Belleza
Cliente_3039,Simón Arango,Camisa,680615.95,4,Cartagena,Vendedor_084,Yolanda Moreno,2022-08-09T12:33,Cerrado,2722463.8,135941.26,Ropa
Cliente_4094,David Molina,Vitaminas,187478.05,1,Cali,Vendedor_143,Álvaro Castaño,2022-07-24T21:19,Abierto,187478.05,13334.83,Salud
Cliente_2060,Juan López,Galletas,73434.65,2,Santa Marta,Vendedor_179,Nicolás Ramírez,2025-01-16T04:21,Cerrado,146869.3,9032.33,Alimentos
Cliente_1985,Óscar Henao,Muñeco,395592.94,3,Manizales,Vendedor_127,Jorge Ramírez,2021-05-18T11:57,Abierto,1186778.82,58074.05,Juguetes
Cliente_1009,Simón Cortés,Pesas,1093536.7,1,Bogotá,Vendedor_028,Camila López,2025-05-03T22:58,Cerrado,1093536.7,37216.88,Deportes
Cliente_2494,Lorena Henao,Crema,491545.12,2,Bogotá,Vendedor_134,Fernando Molina,2024-10-02T06:17,En Proceso,983090.24,32777.16,Belleza
Cliente_2285,Laura Ortega,Crema,477529.53,2,Bogotá,Vendedor_065,Felipe Gómez,2023-05-05T12:52,Cerrado,955059.06,40656.94,Belleza
Cliente_0801,Sergio Méndez,Alcohol,69491.69,5,Bucaramanga,Vendedor_010,Yolanda Sánchez,2023-10-29T15:56,Cerrado,347458.45,15628.41,Salud
Cliente_4849,Sebastián Ortega,Zapatos,502995.07,2,Bucaramanga,Vendedor_039,Sofía Rodríguez,2025-05-01T02:28,Cerrado,1005990.14,76833.92,Ropa
Cliente_4299,Jorge Naranjo,Arroz,84114.06,5,Manizales,Vendedor_200,Lorena Torres,2024-09-23T01:43,Cerrado,420570.3,33644.32,Alimentos
Cliente_1455,Sergio Arango,Mouse,1252146.76,4,Pereira,Vendedor_086,Nicolás Moreno,2022-05-05T09:19,En Proceso,5008587.04,186237.76,Tecnología
Cliente_4722,Fernando López,Balón,681818.87,4,Bogotá,Vendedor_041,Viviana Bedoya,2021-03-31T02:34,Cerrado,2727275.48,210377.7,Deportes
Cliente_1361,Valeria Quintero,Vitaminas,196292.65,5,Bucaramanga,Vendedor_027,Jorge Rojas,2024-03-10T02:38,Cerrado,981463.25,64116.05,Salud
Cliente_2095,Vanessa Gómez,Tablet,1308547.96,5,Manizales,Vendedor_131,Ana Ramírez,2021-09-15T18:54,Cancelado,6542739.8,359395.37,Tecnología
Cliente_0654,Camila Vargas,Algodón,459072.42,2,Cúcuta,Vendedor_153,Fernando Gómez,2021-06-05T12:28,Cerrado,918144.84,71371.38,Salud
Cliente_3061,Juan Naranjo,Perfume,101627.68,3,Cali,Vendedor_071,Noelia Ortega,2025-10-03T16:42,Cerrado,304883.04,20026.14,Belleza
Cliente_2406,Nicolás Méndez,Lámpara,1411959.96,3,Bogotá,Vendedor_021,Daniela Ospina,2023-04-18T21:58,Abierto,4235879.88,252808.86,Hogar
Cliente_1337,David Mejía,Bicicleta,874156.93,5,Medellín,Vendedor_071,Noelia Ortega,2024-02-25T16:43,Cerrado,4370784.65,176913.36,Deportes
Cliente_1443,Simón Caro,Crema,463913.58,1,Barranquilla,Vendedor_134,Fernando Molina,2022-01-20T05:49,Cancelado,463913.58,19587.45,Belleza
Cliente_4677,Hugo Guerrero,Balón,681818.87,3,Bucaramanga,Vendedor_023,Jorge Moreno,2021-06-29T19:15,Abierto,2045456.61,154585.56,Deportes
Cliente_3436,Sofía Castro,Silla,1699661.12,2,Barranquilla,Vendedor_054,Álvaro Castaño,2021-04-21T23:10,Cerrado,3399322.24,138528.97,Hogar
Cliente_0765,David Cortés,Abono,554245.22,2,Bogotá,Vendedor_001,Lorena Henao,2022-09-19T12:25,Cerrado,1108490.44,35045.26,Jardín
Cliente_0676,David Gaviria,Abono,544029.67,4,Barranquilla,Vendedor_095,Ana Cortés,2021-01-07T14:04,Cancelado,2176118.68,94250.65,Jardín
Cliente_0351,Yolanda Ortega,Mesa,1230978.74,2,Cali,Vendedor_035,Jorge Caro,2023-01-13T15:48,Cerrado,2461957.48,133014.11,Hogar
Cliente_1237,Alejandro Vargas,Atún,134007.53,4,Bucaramanga,Vendedor_040,Hugo Molina,2022-07-29T03:52,Abierto,536030.12,26318.13,Alimentos
Cliente_3691,Simón Rojas,Aceite,180783.8,5,Bogotá,Vendedor_023,Jorge Moreno,2023-07-21T10:34,Cerrado,903919.0,69412.08,Alimentos
Cliente_0310,Nicolás Méndez,Manguera,509338.92,4,Manizales,Vendedor_147,Hugo Castro,2023-11-09T06:57,Cerrado,2037355.68,103759.88,Jardín
Cliente_1247,Verónica Torres,Arena,87213.85,1,Bucaramanga,Vendedor_098,Álvaro Torres,2022-06-30T07:21,Abierto,87213.85,6493.3,Mascotas
Cliente_0208,Daniela Gaviria,Concentrado,291606.46,1,Barranquilla,Vendedor_190,David Torres,2023-03-16T20:20,Cerrado,291606.46,17418.57,Mascotas
Cliente_3248,Andrés Cortés,Carritos,381462.99,3,Santa Marta,Vendedor_080,Nicolás Caro,2021-05-19T01:49,Cerrado,1144388.97,64321.79,Juguetes
Cliente_4071,Nicolás Naranjo,Concentrado,288469.05,3,Manizales,Vendedor_045,Alejandro Caro,2022-06-18T12:40,Cerrado,865407.15,32893.94,Mascotas
Cliente_2646,Nicolás Pérez,Bicicleta,884014.22,4,Medellín,Vendedor_041,Viviana Bedoya,2025-09-26T10:39,Abierto,3536056.88,154000.92,Deportes
Cliente_4530,Álvaro Ibarra,Lámpara,1488230.56,3,Medellín,Vendedor_191,Viviana Ospina,2025-10-19T10:35,Abierto,4464691.68,327522.37,Hogar
Cliente_3443,Álvaro Martínez,Abono,564652.6,1,Bogotá,Vendedor_118,Ana Ramírez,2023-05-09T21:50,Cerrado,564652.6,38959.82,Jardín
Cliente_3820,Jorge Henao,Muñeco,433765.86,5,Cartagena,Vendedor_066,Valeria Henao,2025-07-20T01:55,Cerrado,2168829.3,113584.12,Juguetes
Cliente_1569,Noelia Ospina,Carritos,394613.21,5,Barranquilla,Vendedor_131,Ana Ramírez,2023-06-06T07:15,En Proceso,1973066.05,148870.02,Juguetes
